id,isusingmultipledevices,freereturn,userid
7d4aa7ea224f048a6c9c129be8136554,No,1,18623
efd0919de22a21bc3c9ee3e4cefb97d6,No,1,18624
c1f20c831ba9760a4b533bbe22baa9c5,No,1,18625
db1e17980ba89a803d856142c1035e50,Yes,1,18626
a3aa1acf4a42cff8a4a4e0df0ba3696d,Yes,1,7554
2db351ad40df79806c20fc4038ae1f38,Yes,1,7554
a5707b0085dc71b1783efc16453fb0bf,Yes,1,7554
8a34f184173d7b37cc58aab79bcd034a,No,1,18601
ee0e73fb83714a265451153b803ff57f,No,1,18627
5cbcd79fd63dc4d72595fa43f6df0dd4,No,1,18627
5134cb3d435ee631ad39aaa79f8874d0,Yes,1,18628
ddb46b927408f07029c45f219c79b710,Yes,1,18628
170978449a44d129b9548d122cf7f42f,Yes,1,18628
2f5ee755b7427661b5cdf239ccb371d9,Yes,1,18628
66c3f86ac905496e4ab21a2bc5fb33f1,Yes,1,18628
f98ed89220998643e9ae4fd4d9ebc981,Yes,1,1230
683ebb557d4e37fcc017bcf793aa67f3,No,1,18629
2d321b74176afd496ffdd4240de35f97,Yes,1,18630
4bedead6310a28e3e3f22be918e78adf,WEBSITE,WEBSITE,WEBSITE
94cd0468d6f321ec192c9e301ba30e85,Yes,0,18631
171001879b5cdac674b6e4910784ade9,Yes,0,18631
46fdfe1db7a6965ac41dee2308681ae1,WEBSITE,WEBSITE,WEBSITE
ea6abe1fcffc300093b2bcfeffb3ab12,Yes,1,18632
776f2133216e85c918fc4ca650118d24,Yes,1,18632
a00d4e8d2c0e9f0a8bb202f951fb4204,Yes,1,18632
fca770bbc016b9f553eddcbad569617d,WEBSITE,WEBSITE,WEBSITE
3f9f56ea29f7b4aeed720fad19c360c5,No,0,14273
1ec817530575ae614512f40384ce2988,No,0,14273
729f48eb079c2f9bd8aac4d8f6dfbfd5,WEBSITE,WEBSITE,WEBSITE
df0e19d29493ef2136fc3e2fc029c054,No,1,18633
2ec8adb60182b3c41a31333baecd332a,No,1,18633
0132aa31975919090c559d6d4175bc56,API,API,API
fd3b98e9942a9a54d497b6ff1f7e30c5,Yes,1,18634
fc09bc726c8f8212248df25f0b6c4f24,Yes,1,18634
123c12d84c20dd2666df87c9522555d0,API,API,API
0f72d46111630adf38fa71936f80e5ec,No,1,18635
788304097fce3e5d98c48cb17ebf155c,No,1,18635
d6500c5982c82edcc2e2b62a32bd9081,Yes,1,254700
303ff9c6f340aee89c6f030af3168137,Yes,1,254700
df3d1ee1216eabb1b772f28ffa71fa54,API,API,API
f1a1f892c13d3a1dfb7d8f42b3d3c5a0,WEBSITE,WEBSITE,WEBSITE
68af34529bb4ab8575457d9e16801849,No,1,18636
70b98536f7f2cff5c36df2424787d87b,No,0,17934
ed087a7d6c3ecbd9ee310830ee8de037,No,0,17934
2fcb2666e77de32af114840ce33d23b8,Yes,1,18637
fc2b7a8a346f15fe5c587c6e1242038d,Yes,1,18637
d147b0de6e1d581bc0cda66066486a96,Yes,1,18637
5751693536add9cb4b813590b0fedbf9,Yes,1,18638
a0675cdf2f0553632cab932d02188333,API,API,API
64329af3e5dc362feda36f2bb623a515,No,1,18640
7dd9419b1aa8fa048eac9bb1cfd98f68,No,1,18641
8c44646b12108d3e1b2e0c547ecf7b7e,No,1,18642
ce8b9c925a0eaa3f33bf32965340d2f7,WEBSITE,WEBSITE,WEBSITE
374d383550f673cead5c903caca73d6f,Yes,1,18643
ce8a03e91cf36367aaddc92947649a85,WEBSITE,WEBSITE,WEBSITE
33349564c6c0e03cbffb25daa4306146,Yes,1,18644
d9cb9832d4bd100e8265e63f6fe64878,Yes,1,18644
e77eab7961158b39176bdf3e75321810,WEBSITE,WEBSITE,WEBSITE
7371509969eea5bc66895e00c0650348,No,1,18645
585f0bc49103ac4d59049fa6eeed7086,API,API,API
86e58960b38b1b5ca4926e0f92579124,No,1,18647
f78ff70e70cdf2e13ce970fada856eba,No,1,13252
4ef88f93ef292fac0b477e6fac64236f,No,1,18648
1e492efd68b177927702d6ade06c849e,No,1,18648
40557c6d9ed006bfb403afa50473a40c,No,1,18649
458f2f30b29105c76eb18b693f70ba68,WEBSITE,WEBSITE,WEBSITE
0a17a8c84fd8debe87250d1a0e44c7e9,Yes,1,1018
b203eb4807ca029d93185930bb520735,No,0,18650
8abf3bb568d1c7ba57cd3fff7a22880c,No,1,18651
821277b37d3d6ac1b891520564c66300,Yes,1,18652
bc6f2eace60458e09050dd0dc2e28e17,API,API,API
8d1f15fe248cf8a3911eedaa5a006a3e,No,1,18653
4a9a54fadb6115f95f9c10fab3c1659c,No,1,18654
e2d0f33b82899e38000b5d82a0840506,No,1,18655
68e84057a2527d915ca4513c14e33df4,Yes,1,18656
dbd3aefb04bc8f0da565968b2dd29fb6,Yes,1,18656
14c0c5f6f142833b2669dd20e70f03f5,Yes,1,18656
105080a6d9b902a81355dc79a51155c9,No,1,18657
49734ad17577047cc5239bbaa7a4800f,API,API,API
4ae4da919fcc4087e6eea9a1e0ac90f0,Yes,1,144339
c5e247391bbdd57927e2930538296f2e,No,1,18659
2cd6afecab6cf4f86b40d7b9ded667e0,Yes,1,253055
4d33696e6c41cca92b4cda58b63fc5f8,Yes,1,18660
8d49e38a88f94747366a0072518dc6da,Yes,1,18661
e950fc9a52cb6aeb451086da1c1cb8a8,No,1,18662
0717cb8036d8ec95d7349f1067e8e5d8,No,1,18662
613cec61b581b174c770c88a0dd578ee,No,1,18663
8c19c8f5a3b029dbbb74fa00624201ed,No,1,7617
c35a6d53e9dd68679cd7a9e1557dd68a,Yes,0,18664
65b15d7b1dbbaaecb9e2b33d681c5497,No,1,18665
116f7851687e433621abb3174cc80b3e,No,1,18665
244a1b49363236bde3930288883e8a18,No,1,18666
47928638e0167f68b16389775b44aebd,No,1,18666
0fc857ff172e6a0363604e8bdcf86ee4,No,1,5419
a104a04b5de4c7bffa5bf69d204be1e7,No,1,18667
9dc4642d45e47e0c1799a55ac93b4a54,No,1,18667
c1873a205a7b7b021a082c65c7548d5d,No,1,18667
279cd1156a86f8168b56753ee1bd0e35,No,1,18667
3570f730429d725df02efe37bb45324b,No,1,18667
ce7cf3a2f1334f82df304f443b1339ef,No,1,18668
aab06e3e504518afa70bf9613e7e32e6,Yes,1,18669
877638212861256c9cc89c428b96a29e,No,1,18670
f5995c90359dcd1defe22a90d936fc78,No,1,18671
fc841e513da905da7664e80c91f54339,Yes,1,18672
c16a2e5d3f5c70f954488189c3b3fa44,Yes,1,18672
bf3db48ad49a6cbe21fa3ec8b97c8b83,No,1,18673
a1e7fb77550451d64aed45250cdcb04b,No,1,18673
26635479da1e7a417ff399ff9cbcec3c,No,1,18673
e4c9f7ec8caa4aca38efbbcae59b6472,Yes,1,18674
f0e6cbab5a5b7ea2821b2fe1c39d624a,Yes,1,18674
986bdd3d3beae0c7f63c1c771ff0e221,Yes,0,18675
119653373afcc8c8f089832cb7eeb57e,No,1,18676
22c64ea90b762e830ec7019dcfe43fd2,No,1,17865
cd57206be9022c27f6128ebdadabc8b4,No,1,8833
41768754d777815578bfe2fa95da614d,No,1,8833
48ac3f2c97f8d0a311a7b1ba0eb6cbf8,No,1,18677
ecfbcf413cfa7fafddb6c2bd344e7a54,No,1,18678
45f23f73d34a1990256bfa70848fc7bf,No,1,18678
5361754d7fa731dc4608adc1ec4c335f,No,1,18679
dd2dde535d322743ac08d65bf6df132d,No,1,18679
f2dc8351dbd57c759aebf55e53876289,No,1,18680
388823cb9249d4cebc9d677a99e1d79d,No,1,18680
98df4e0ce8b3e458dddb60c61fe5a3b2,No,1,18681
4ac686be58f2df517e217d10c200b5fb,No,1,18682
289dd10bbb01640edf7d654f414f8624,No,1,18682
1424a162cca536e450b014b300aaa1b6,No,1,18682
a4ec5ed84d4b6512476aa2ab5dc1feb3,No,1,18682
b175d7621b125020bec85e7165144da9,Yes,1,18683
ae4470bf1072ddb0e6a7aa68c3023b66,WEBSITE,WEBSITE,WEBSITE
459b78594305b61c394eba84d92abf57,WEBSITE,WEBSITE,WEBSITE
95246a657d6744e50516f72ac978a24a,WEBSITE,WEBSITE,WEBSITE
7eb38c169d0faad77374895a8bdc24c5,WEBSITE,WEBSITE,WEBSITE
c721af033e9cb9e718f1ce3ca2c4e09c,API,API,API
b6843d609731753361e972d4a14c3b24,No,1,18686
89e017e9e34cd057fb363397b02eabee,No,1,18687
a4e24b3bf1c007d022bf1a5ef3565657,Yes,1,18688
5162c8e2f5e54609e7f32ae984efe16a,WEBSITE,WEBSITE,WEBSITE
573748cf0c5fc9964b24ad2ee2134b23,No,1,18689
74c51c08166a444760e2363ae10eaaa7,No,1,18689
dfc2265814379a113508acf4d215b7cd,WEBSITE,WEBSITE,WEBSITE
69b86f4ce0394ef6d54f3033081bd3e1,No,1,268425
e2baa26aab68689ff0f2eaa57bec64c3,No,1,18691
cb0d7d065d3aeb0dbe63ff465dd1be1b,No,1,18692
e7e83e3735e7cc2c714ab560f390af18,Yes,1,18693
c8caec337df345589c23aa47ea6bb43b,No,1,18694
3bfc3fb542de88ad4505a5755cb28b6a,WEBSITE,WEBSITE,WEBSITE
028e7cccc08d94601ba3e9407c743c7f,No,1,18695
687ce68f72171a0decc6f9c70dd68a7b,No,1,18696
034c10ab1b11b364665ebd9d26a19a49,Yes,1,18697
179762314bd6cebdd0921b95725eabe3,Yes,1,18698
e227a50c6ba35a28e0afe9be9727c6fe,No,1,18699
939559ac8d7af80cf6b4ead0ada4f718,No,1,18700
42f2d2234188bfdd8fab51ddcadcee37,No,1,18701
7888220d6fa80e0ba9f548a8ea9f1678,No,1,18701
06150927fbaa6e3f026901cb1dedaaed,No,1,18701
259e4f9d773fc3f47a8da903eb313bcf,No,1,18701
126603912c1ccb50c9e082a97bc7e953,No,1,17334
1421d046e2c25a6ebad36a68d9f3be05,No,1,17334
8e6e06a58f303366beafb4b5ad924118,No,1,17334
2db559a91e35ed06d98446aa9cbbcc73,No,1,17334
40b28f4fc90cff423e2a75266497539f,No,1,17334
f843b38155cd45cd93df8b66feaf3492,No,1,18702
27f401111d659095fc1de22a7895585f,No,1,18703
a07574c09d0fbeffb49bdc14fed25be3,No,1,18703
b801759e5fe60c6715cdbb0a8a4574c1,No,1,18704
f6026b2fee4a55c46ac4618a77825d6d,Yes,1,18705
02cf7b95eaf630256990316ef6d5bcb3,Yes,1,18706
f365c0e4bc0642c916d918d58d764f01,No,1,259988
54fe5a851b42e219fba334ed340defac,No,1,18707
947501a196966253d01a63be8a17e8cd,Yes,1,18708
23ea75a4cda09058d2e7dc1ce52242d8,No,1,18709
d87b4975632db1483e0a987baef53574,No,1,18709
dc699723d65848c81380563ceb0ce81d,No,1,18709
9fca30adda6cfcf3fa2d1e0b15e69691,No,1,18709
14cecc84bfa6e02cce5e85d6e1aa4529,No,1,18709
28bcb7c4e9de0a7af0e2074e00d38654,No,1,18710
41560f2d678088aba524f1e8b04dc4a3,No,1,18710
bbf3f4a09ad84b0adecd13c5275386db,WEBSITE,WEBSITE,WEBSITE
f9eec82a0e93d4003e661c3bdc2518c3,Yes,1,18711
5cf0b0751a223522c722f87bc8a9628d,Yes,1,18711
b31ff1b3c9984c63863cd293c9e2d5aa,Yes,1,18711
ec4f1bd61012641a6eb0aa63cd06cf39,Yes,1,18711
5e751eec310808fca425537cdc8a8453,Yes,1,18711
5deb6d6f8347cf98aa1e79ed08294e65,Yes,1,18711
db68c24a33cac9d591bcf63e60c4cc8f,No,1,18712
4ad5bd1af94a1c75f785d7262e7964f1,Yes,1,18713
697ccc51fe209d656184c9bb24e6a455,No,1,18714
5f0f52c0bdb94435e26c6b504e7513ea,No,1,18714
62442aaa48b9cbdbb0d7a7ef536149cb,No,1,18714
f18e1e190060ee0af7d043f41d1f28df,No,1,18715
11d705f237001472de4958c2e82fc4c1,No,1,18716
d9a1c8f3894b6d14b8fabe5f5a917014,No,1,18716
d162afc49f55985d7a550edc9f2864aa,WEBSITE,WEBSITE,WEBSITE
6b72b336f3b704bf09040e76c23c8fb3,No,1,18717
dd093b11f9127e9d7d591129be671183,Yes,1,18718
27dbd63fba03e0e661eb93d556bc920f,No,1,18719
1cdae395239224d198f9d07266615439,No,1,18719
60ec22244723fb49b391a8f256249a29,No,1,18719
121a8fa990428e63ef770c4b64f8aa2a,No,1,18720
f9bef216e13b0253bafdf5aa1c64f55e,No,1,18720
e0234fe2a53821ae8e5e90de581eeb81,No,1,18721
2aa075ae40230194efbce78a0d5fad28,No,1,18722
f8efc7c14e9be56f00e682929c90beea,Yes,1,18723
a3aaa049633e0f7763d00d9ca15ccb92,Yes,1,18723
3a93c1c593e624d2d0a6ea4c55e9cfd2,No,1,18724
f138cb36eba5a152ff3fb1ead0f2c622,No,1,18725
023eae08cd291f454a56b1a29084f1ea,No,1,18725
f2f88e8e9aabd9bc9d0cd8472bb287d3,No,1,18725
5ec8b136da1b014682313777cb7a82ee,No,1,18726
3dab936961a08882a5a63319a046c6fe,Yes,1,18727
a276ea0b9d0b6e54fc3c7aff092a0235,WEBSITE,WEBSITE,WEBSITE
4c1ed2facc7f349e4810f522a6ea9990,WEBSITE,WEBSITE,WEBSITE
a01cfb486435838979bef7c4a7899539,No,1,18729
7fdb5a907ceda3616f7d38ce9fedb7d2,No,1,18730
e403262769f74b83009bffb6e3c0a3b7,No,1,18731
e705347f928a8783bad0ff2b252cb140,No,1,18731
c188c515e262eb26d2ca1bc25b613396,No,1,18732
28ffe17ac4a1b39d5cf3b5405f1c1dc6,No,1,18732
82bb153bc3037adf373b43babcfffd03,No,1,18733
e213e90ae7c55e7e8c2a5e9d7394a067,No,1,18733
a8b49816330ad984a1948f4e9f883d93,No,1,18733
cf24f44a79866351337c1b317ffdc18d,No,1,263250
abc58d2523df2aea708a509fbd201437,No,1,18734
ac3485ecf4fcd5d56323ed2373fd7e32,Yes,1,18735
993f1b170d93f3244b0f7bf78adb40e2,No,1,18736
8b4992492aec60aac6ba3fd5ee5d93ec,No,1,18737
98ec5a26e93d3c0e9a96e525be06e014,No,1,18640
b4fb5bfbd950582c8c18e541406c66e6,No,1,337
8146323ea464375d32c02c8df59d8c39,No,1,337
7c2410c8be77b896e8a5b26d1a994a23,No,1,18738
f9410dc8c8ee4c30eddce993d9ee936f,No,1,18738
fd52865dec24ba68bd106c7aa29afa9b,Yes,1,261924
a41e84649fcc388f3e64a1f45a720c12,Yes,1,13543
9bcfb8264cf53ed70ad779e7a43bd96a,Yes,1,13543
ba3fe3d296f3e7269b66f163d31b3dc3,Yes,0,18739
5d9a211be011de4a592120e7cdbe585a,WEBSITE,WEBSITE,WEBSITE
efa4e6f5c6359cc2eadc5d731716468e,WEBSITE,WEBSITE,WEBSITE
9db8f0f4772ca5e1a6187c37826a60ac,WEBSITE,WEBSITE,WEBSITE
739a18e3b78a91922a806b7b1e74df2f,Yes,0,18741
ff778335dae5a3cd6faa7c9589985fdd,No,1,18742
eda01615e3059a5471c9ff1a01559f40,Yes,1,18743
3530af42dc880d61af906cf5b3c9bde1,Yes,1,18744
6bc266130585aafbe6e5fff58ec2e761,No,1,18745
c24de509a2932ca70c2474f44802a76e,Yes,1,18746
6670bc8dbbaa81dbf2ccc736bf9722d5,Yes,1,18747
c107528e73e8598530e5ca306eb40503,No,1,18748
553ed65b08798c8e41e5bb4b8486d49a,No,1,18749
72dce8029979b5c942a316445fec7afc,Yes,1,18750
c151e57162f490550b743e688a9abe1e,Yes,1,18750
6c27f03d7e05fafe06f225bcbeb42d3a,No,1,18751
691f453dee852ba0ea7222427a888edc,No,1,18751
710eec06bc39ec7c6bd28ddf5f3a5668,No,1,18752
60c8179fad5be6d39b73660ca24c8d65,No,1,18753
849c7b9fe5dfea5e93665c8bbfba04f0,No,1,18754
10c3aef33ff9c5cabc26fb95279af764,No,1,18754
5c738e3fad5fd5da98821f932af12cd5,No,1,18755
f9465e1db614d85b99594c5978e29d8c,Yes,1,12776
cb88c602ad91ca0dc97d93f87ed88286,Yes,1,12776
1c195f62b31f99d41ec618e21786719b,No,1,18756
5c4af2ac864a01092b7cb53fe88ddbdf,No,1,262857
256e4ba50694f4872a80555032c947b4,WEBSITE,WEBSITE,WEBSITE
71b1f7deb752aa14e2168e080eccc306,Yes,1,18758
521bdfc40f2f763bd9ccc267fde55653,Yes,1,18758
852ff0553e01f89cfcf4efc730e6ba0d,Yes,1,18758
018a80ae81cfc70723bc64b08215ef11,Yes,1,18758
3b09ac132d106b812e8343f7db0cf253,Yes,1,18758
9580d8d23af7f51eda1073b791a8c9cf,No,1,18759
92ca5b52d16fb8dc75da8d84deacf408,No,1,18760
4a481c12f9ce3441585bc800ae000fe8,No,1,18760
5c733bd63223c2d18f5d66f0c15a88cb,No,1,18761
e992292ea6314d710f2274e6df3ed9d0,No,1,18761
adb98634c81cffdb29526e5fff9b47c6,No,1,18761
1df134a4343e125344de1e920a01ff80,No,1,18762
ef1c4f561f75c36a2e9b3aa2892f4010,No,1,18763
90092a96d41dc90bde569b2383465360,No,1,18764
de596bc2f2a21ed618ef73e8f5e9e58e,No,1,18764
826475118cc8267fceee873fa8043896,No,1,18764
b097988cc1a8beb65497bcbaef7af221,Yes,1,18765
6022410d9c4a0f83f8f2717b50f6a51f,No,1,18766
ce1542ca94b4c1147ab2c8155fb41578,Yes,1,18767
85dfc59b3f4142a06382e99bb7ff8a44,API,API,API
33f009eb844c3e5ced55194fd9081891,Yes,1,18768
b0a86041b9e3d8fa343441e899557fd7,No,1,18769
1067186e81115b17ee94a90f1a4c124c,No,1,18769
1e22c83cb2934dd73c22c293f4befe83,No,1,18769
94302fbe2968597131a0ae606df3f5e4,No,0,18770
07ba1599ce7c572506e7ea702fee5415,No,0,18770
c2d66337ca53fe0c1c58a92f2665ef70,No,1,18771
02e6120e4959b0e4f86d16e2ef8f921d,WEBSITE,WEBSITE,WEBSITE
83a17b1aec90395c67bba676be661288,No,1,18772
62e44a80b946f921a9bc9712612442bd,No,1,18773
4cc7834ab03bd965dfada139f081a458,No,1,18774
ab29fe6d1217894ad5cd4e77c34855e7,No,1,18775
d1aecc83b16d6eb76039fd5cad6d77a9,No,1,18776
7d54b4aa7cf58b91cfdeb51b235739b2,Yes,1,18777
16a50d670cfa9afa1ebd0022240fb0f9,Yes,1,18777
35f27037d233966a4a849da1e3123cb9,Yes,1,3284
3846f5ae211da371800d278073470dd0,Yes,1,3284
5a432ca05467666d90425b7b869c5003,Yes,1,3284
eec278b875a784c7646e2a27648819d5,WEBSITE,WEBSITE,WEBSITE
447f51ef2d069e87d21382789ccab1e6,No,1,18778
ae618c0a3cb67308d7299886a7add4b6,WEBSITE,WEBSITE,WEBSITE
36116e9d1a175bb29a06812229468c09,Yes,1,8471
fc776b37fffef0ec8760a429d47df2c1,Yes,1,18780
53745c007d52b822a57d054c05f159c3,No,1,18781
d6b7011e4b5b41fc4c9b0fc470013b0c,Yes,1,825
db9ac3a65676e73044ba7e4cecf5f665,Yes,1,14499
749ede9d1b7fcc4551e54b385b279f65,No,1,18782
51c8a2a1dffa372556506579fcb41a1d,No,1,1873
f7e47cabc89aa734c3c9aec9aa9692c0,No,1,1873
fa520d9c2a0ed06a90e3ebc59df2a0d4,No,1,1873
107eb0318b6c1d8123450a8fa341c3f4,No,1,1873
cf4bc646dd5d0bc48d3f63b68a6f5926,WEBSITE,WEBSITE,WEBSITE
f134d7fd60ab4f26d0d681840b0a30f7,WEBSITE,WEBSITE,WEBSITE
cb02c80442fdb860ef45b82fe9b53ebe,No,1,1873
64126291a78b0949415681f9c9e8446d,No,1,1873
3c3d2bb7565649cee9650f4a094d4052,No,1,1873
4293b9e4727211e389e1ec432b533e2c,No,1,1873
e2e115339d25c6437efd1583788d8c4c,No,1,1873
533cfabd03d46e4e4e22349f6fdbb46e,No,1,1873
7ef6e9e2590d825b45c68da5feceb641,No,1,1873
0521122bba3fdb214022c1533f268b4c,No,1,1873
81f9929cc1b60a5c314bde96350a3d59,Yes,1,18783
cf6a9b5fa924deb1c223f5c9c80ac9a8,Yes,1,18784
4d0eff2294b9d47db256d84c1f8dfee8,Yes,1,13421
3ae09362e39fd5ea97f96f1695286e91,No,1,18785
0ed3c99611eae3fc3c53fa0fbd130671,API,API,API
c7c30fd0053ed68c64821a269de80267,No,1,18786
f864749bcc30eb76d8b8a043bc0ee97d,No,1,18787
63d196328512c582293ce6c845521bb6,No,1,18788
54d69e23f13017d66d2d0a23415072ac,WEBSITE,WEBSITE,WEBSITE
b2cbc0a549ec535998da8223cde1099e,No,1,18789
bc2ed059241324f16bb08d020e634321,No,1,18789
cdb1b8659398b6fc3d538fb524493d5e,No,1,18789
d8577a104f9962cb3533946068f61dae,No,1,18790
6c8075e295e3f39797ded21a0a94ed08,No,1,18791
f20fd1e8deb34b1bc57a3146f2511eb2,WEBSITE,WEBSITE,WEBSITE
a992fdba69fe794820cb261f31df434d,No,1,18792
7487d340276275f3b02613ae2e9c8e6b,No,1,18792
18491156799c51080e55a1cc72ac93fd,No,1,18792
a631032a4ca53c968fd251959795ec39,Yes,1,18793
6898fca8ed6927c4bbd74fab2f6f1357,No,1,18794
c988286fe12719e8bb8c6e76c05e5963,No,1,18794
cb6b4bc0dc8ccf45bdf94b13fe7da019,No,1,18795
7052dac9f266e7843faf319350765a98,No,1,18795
d107823e8deaafd46ec69bba2601473e,No,1,18795
30841bea013ba7357328165089fd6b47,Yes,1,18796
b16539e3ff2250a2bf164a92b030633c,No,1,18797
052ec8fc3baf1d017b9a0f7559a18b5a,No,1,18797
e38b50b909f7a76965c768c3b64cd9e7,No,1,18797
e84cb7cbad2a4a01372580399d53816e,No,1,18797
dba1f3f1753db3b8a2921d97d6f4b86b,No,1,18797
ab06a50152f06f7f00b44b2189565b75,No,1,18797
308fa1ba116122db3d87cd0da6e145bb,No,1,18797
4857c95f8baac1053d07c7ff89b527cb,No,1,18797
ddd3ac78a14a615e003287228c6ecff0,No,1,18797
309e788d39ad52b4d43dd4001adecaad,No,1,18797
f69b857233949c6a79158d4bb7ab5061,No,1,18797
bb2da85c47ec0d635ae708645f47475f,No,1,18797
aa3e602dc876a6d7dccff51c07840900,No,1,18797
aedebcb18edb997470daa998aa9a326f,No,1,18797
cc96ac7f344eb79af7ef8d461389813a,No,1,18797
689aa1f4357cb7072554e435dca9a370,WEBSITE,WEBSITE,WEBSITE
aa1ec9091310e2f702004015db05a86b,No,1,18797
c7e274f2fe950fbc3d82d36fb2f245f8,No,1,18798
007619eedbdde16adf6849f0e993f245,No,1,18799
4360d878e132d5e4f3a622d5edae7d34,No,1,18799
a2daf6d006b9b09d13bdb15017a4d714,No,1,18799
ec9e89b3df3be4208b925fbae1f2fdc6,No,1,18800
c45ff238efdaeb27177502d90e93f60b,No,1,18800
8464c6c8cfd2a9a230f1fd31fe7d162f,No,1,18801
d8b08550cd94134c41e87ac5ab772552,No,1,18801
9665de2e7418849f980048e2bf816d30,Yes,1,16678
73ead3de69a5f3dbe5e6010b87e68727,API,API,API
3c06891375b688d31554f6770fbce90a,Yes,1,4164
03e3ae4dc11a6abfcd5683caea151a40,Yes,1,18802
8150f7a0f8d5dc5085bcbacef4706fc5,No,1,18803
761cf01dbdd613109777a71dc0f611cb,No,1,18803
98ba58ed593acc910e5d68bfea9ff914,No,1,3552
16a8dbbbdbb3056273cbf39955c6f7b0,No,1,18804
ea6800b170ae74a500d50a77c1cd2b0c,No,1,18805
d138e56c84b07fbc52df356e3809368a,No,1,18806
eb6b9cf7152b0db0cb57132452aad486,No,1,18807
92ce73519d6ef5260d6786d767e5181c,Yes,1,18808
0383bd4aa37e8dd109be3864bc703eda,Yes,1,18808
67b291530eb3c8b5bcbbe0d931a59a87,API,API,API
04e85c80a49b7b5a54537facf38a28b8,API,API,API
5094a17b216782f9ac33129c50981303,No,1,18809
bece6e36fc962fe02279d161feb42d04,No,1,18809
dc08c39e669ed03db179f83b5df6ef3d,No,1,18810
3fa8502ffeb11e407c06cee72b58398f,WEBSITE,WEBSITE,WEBSITE
c319b80e19fefc69d451ad9eae7efdb4,No,1,18811
107aca10b9fd0bb976953ad54c934f05,No,0,18812
035b8cb517231275e8af15d62d99aa40,No,1,18813
825e73148220c082b4f528262f5dc5e2,No,1,18813
762d77fa312b52c109f63a9fa0b1edbe,No,1,18814
b776836a87c77dc07f89235111b16703,No,1,18815
65086f9dd032d3d47bd1a5e6e9db542a,No,1,18815
7799d6b6f8439b6443c55053f21224b1,No,1,18816
80bbfe43002d9ec3acd60ccf1d0a89e3,WEBSITE,WEBSITE,WEBSITE
7aef8f65418a2077e96f0c12d1b34205,No,1,18817
843bc605d7d16b355c3ea9da87b64e81,Yes,0,18818
1d7c99424b5382bc1fe49a7efc74a5b6,Yes,0,18818
f64053caa298ce3743d8852cb8510f55,No,1,18819
5124ec804c4633ad5e127f3f9543bc10,Yes,1,18820
35d823b496846c48c1d98c954aeb0964,Yes,1,18820
67967c07b2e94e8b169717ade98b5b2b,WEBSITE,WEBSITE,WEBSITE
be6b2f6b6e7d72e528c6123f2cd5568e,Yes,1,18822
0ba425cc5b752326954361d23a9999b5,No,1,18823
90c56b6d95c9848dd498638723bc86f5,Yes,1,18824
4b1b30a7fae3a9b00c4c65a3732a742b,Yes,1,18824
75edf3c6019be1b2088c4d382561193b,Yes,1,18824
b7c2d736a92c7992e5b3accaf9113c36,No,0,18825
5bbc30bc2321f486b769055dbb5a3af3,Yes,1,166803
a5809d44e52cb31bfb7a221bf9986ded,No,1,18826
6a1daa960984b0d1b4f1b644e9e6917e,No,1,18827
2d45da15db966ba887cf4e573989fcc8,No,1,18828
7b41e963c997a06a34c7d3d4957e03a7,No,1,18828
8f8018cdeaedacc1ad434e9dfa8d6e69,No,1,18829
8f1413c110295f3ea61b667558c6f9b8,WEBSITE,WEBSITE,WEBSITE
8db46ae484cc3e07dc4cc1a5b2e7fb52,No,1,18831
d35b790f94f3c38cffa277c67bd55da7,No,1,18831
8490a1e640fa7fa144fdcc4ea0057d50,No,1,18831
8e4e56370bcbc15a4fa145816c52f32a,No,1,18831
774d9553be2c2aa1e8edaa840645fb52,Yes,1,18832
8dffe5b204ef21a11e551adb4d2e9e21,No,1,18833
4908744a7082090a05221fc94adce9db,No,1,18872
44ee12e657769c5f18a017dee14dedd7,No,1,18834
b0e7419bb3a9c888b3fa988b5c4e552a,No,1,18834
59a3e5c5684f2219aeba5934fc50e8bb,No,1,18834
7c0d291483f96b28bcf34828e67b0404,No,1,18835
f011764aa39e28db078bf2d44bd5c81e,Yes,1,18836
0d73a4088d495eed48b66afadc4aa1d5,Yes,1,18836
9dada1df65473b498f1f50c9f25beb43,Yes,1,18836
bcba3d64b7e6c74eb7a73be5800d0491,No,1,18837
205a8cafa5be198a0db7c67b90451497,No,1,18838
6495fc163fb8f2fc0fe7c8a06fc8ed18,No,1,18839
43b42857454720f741d62c1f5ddc1e90,No,0,18812
b03625c7a437a32ba45832b8e81c4271,No,1,18840
9e92c56b07777926189cdffe9110dffd,WEBSITE,WEBSITE,WEBSITE
be745ec132d6b2f4db43aa8f94324ebf,No,1,18842
42ccbf86423e1d40f81fb35015fd2c7e,Yes,1,8723
d2e8d72688685804af73c181f4f14e9f,WEBSITE,WEBSITE,WEBSITE
c625dc1fd57f8d818b6718ee5ce9d27e,Yes,1,18843
c4e4e58273db0a045aa4e5715e137372,WEBSITE,WEBSITE,WEBSITE
4d3fe5462355a07bb3cb257a2146dacc,No,1,18673
b18c1cc30ee2dc3e94d02de588420392,No,1,18844
65951d951d3b5df75fc887290a473774,WEBSITE,WEBSITE,WEBSITE
df0d020fc9a3e0bafef47e229b498ba5,Yes,1,18845
d9e7c5c731d485cc970c44786f5e197c,Yes,0,18846
9f9951d17dbc87315cfac1833be3b676,No,1,18847
9b1e3a29306be2b83c1c660a896b3ce4,No,1,18847
