id,brand,category_1stlevel,country,countrycode,countryoforigin,ddprate,ddpsubcategory,designer,freereturn,hasitemsonbag,hasusedwishlist,isreseller,issale,isusingmultipledevices,isvip,orderdate_gmt,orderportalid,platform,productid,promocode,region,returned,shipper,shiptypeid,size,storeid,style,tierafterorder,tierbeforeorder,userfraudstatus,userid
1cc1e5f280d32a01d55b39c3aa9a1dda,452,Clothing,11,11,1,0,Jackets and blazers,116062,1,No,Yes,No,No,No,Not VIP,2018-01-31 18:14:27.330000+00:00,387885,web,134052,1,3,,1,3,55,115,116091,,,3,179001
ddeebb41feb1792c0fc19be97269ab34,189,Shoes,4,4,24,0,Other footwear,2264,1,Yes,Yes,Yes,No,Yes,Not VIP,2018-01-29 13:30:28.360000+00:00,208608,,120059,1,3,,2,2,25,1102,2267,VIP,VIP,6,8991
ba30a1b7f617543cc9958dee2e53ce5d,2,Shoes,12,12,1,28.7029,,7339,1,Yes,Yes,No,Yes,Yes,VIP New,2018-01-08 09:23:08.730000+00:00,46876,web,7689,921,4,,2,2,180,133,7344,T2,T2,3,40597
93b13ae31f4cf09e99b790dd075c3068,75,Clothing,4,4,12,0," T-shirts, singlets and other vests",5956,1,No,No,No,Yes,Yes,Not VIP,2018-01-16 08:48:06.476000+00:00,132434,web,6205,1,3,,1,3,3,671,5960,T4,,3,103891
721d2344f7d2bfbe7a90c257f8d961df,433,Clothing,54,54,26,0,"Coats: overcoats, raincoat, cape, cloaks and similar articles",18025,1,No,Yes,No,Yes,Yes,Not VIP,2018-01-04 17:17:30.123000+00:00,370701,web,19260,1,3,,1,3,8,32,18032,T4,T4,3,18287
940f8323b7e21a7727a0218aacf6ccd6,1159,Clothing,4,4,10,0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",11759,1,Yes,No,No,Yes,No,Not VIP,2018-02-11 13:01:03.513000+00:00,280667,app,12425,1,3,,3,2,304,15,11764,T3,T3,4,110066
58f5943211aaec61b42950b53bb60527,33,Clothing,15,15,1,0,"Trousers, overalls, shorts",46085,1,No,Yes,No,Yes,Yes,VIP New,2018-01-11 08:26:59.160000+00:00,91686,web,50928,924,4,,5,2,56,457,46098,VIP,VIP,3,17848
fdbf60625bd0b1c5a9cdbd6e5b1be043,46,Clothing,30,30,4,10.5072,"Trousers, overalls, shorts",18137,1,No,Yes,No,No,No,Not VIP,2018-01-23 23:18:14.023000+00:00,177236,app,19376,1,3,,2,2,27,83,18144,T2,T3,4,134283
4eff022c70a9633f9cf93ab0ba6b08bc,11,Bags,6,6,26,0,"Handbags, whether or not with shoulder strap, including those without handle",1152,1,No,Yes,No,No,No,Not VIP,2018-02-07 14:40:23.130000+00:00,259808,app,17145,1,4,,4,2,1,1216,1154,T4,T4,3,123821
1119c6c9f8ff7c7caa9a6ac5706049b7,87,Clothing,24,24,2,0,"Coats: overcoats, raincoat, cape, cloak, ski jackets, windcheaters, wind-jackets and similar articles",7239,1,No,Yes,No,Yes,Yes,Not VIP,2018-01-08 08:27:04.880000+00:00,393490,app,7581,921,3,,1,3,237,619,7243,T4,T4,4,264462
6d035b471bd448aee8ab65d90599db88,487,Clothing,12,12,2,0,"Blouses, shirts and shirt-blouses",27518,1,Yes,Yes,No,Yes,Yes,VIP,2018-01-12 18:06:15.120000+00:00,110102,app,29889,921,4,,3,2,160,1116,27526,T2,T2,4,69066
d79da491c52467e57711e7e632dfb44d,50,Accessories,1,1,1,0,Articles of a kind normally carried in the pocket or in the handbag,49213,1,No,No,No,Yes,No,Not VIP,2018-01-28 14:50:06.016000+00:00,203495,web,54458,1,1,,3,2,17,236,49225,,,4,151242
e1189d1c788266aaf58ffda0130f58ce,203,Activewear,3,3,2,0,"Trousers, overalls, shorts",10724,1,Yes,No,No,Yes,No,Not VIP,2018-01-08 15:43:22.103000+00:00,55215,web,63888,921,2,,2,2,8,226,10730,T3,T4,3,47202
99553f3e14de8b55de7175564cdc6552,969,Clothing,4,4,2,7.2224,"Coats: overcoats, raincoat, cape, cloaks and similar articles",81440,1,Yes,No,No,Yes,Yes,Not VIP,2018-01-31 22:47:00.753000+00:00,386932,web,91932,1,3,,2,2,33,249,81460,T2,T2,4,41081
389ba46334d7973a214dac14d09c7547,483,Clothing,5,5,2,0,Dresses,2012,1,No,No,No,Yes,No,Not VIP,2018-01-10 12:29:02.690000+00:00,381618,web,147778,924,3,,2,2,88,471,2015,,,3,258567
266539ce9e87a00bb47bdabe0d7c6231,99,Shoes,7,7,26,0,Footwear with outer soles of rubber or plastics,87839,0,No,Yes,Yes,No,Yes,Not VIP,2018-02-07 20:15:36.813000+00:00,261577,web,114815,1,1,,2,2,207,15,87861,T4,T4,4,62216
4ebb7818d2ae060b246a8fcec75fc812,87,Clothing,55,55,1,0," T-shirts, singlets and other vests",18515,1,No,Yes,No,Yes,Yes,Not VIP,2018-01-08 20:06:23+00:00,59068,app,19801,924,3,,1,3,3,22,18521,T3,T3,3,32790
03c0e9e9397cd367d22c753c4f183db6,614,Shoes,4,4,21,0,Other footwear with outer soles of leather,145598,1,Yes,Yes,No,No,Yes,VIP New,2018-02-11 12:20:45.513000+00:00,280550,web,170974,1,3,,5,2,262,15,145630,VIP,T1,3,119137
cf040fc71060367913e81ac1eb050aea,149,Bags,4,4,11,0,"Handbags, whether or not with shoulder strap, including those without handle",101138,1,No,No,No,Yes,No,Not VIP,2018-01-01 17:42:18.133000+00:00,372528,,115633,1,3,,1,3,17,75,101160,T4,T4,3,173722
ab61ca9a7983b6d29e1edb9038141782,211,Shoes,43,43,40,0,N/D,50524,1,No,Yes,Yes,No,No,Not VIP,2018-02-06 10:00:22.003000+00:00,252660,,55953,4581,4,,5,2,195,46,50536,T4,T4,3,182082
75d76d7a4663da8556af8b963f087ecb,87,Shoes,14,14,1,0,Footwear with outer soles of rubber or plastics,23082,1,No,No,No,Yes,No,Not VIP,2018-01-16 08:03:29.190000+00:00,390858,web,24871,1,3,,1,3,25,207,23090,,,3,263204
e274c9c76002c8cfdd23176105de89b7,53,Clothing,3,3,1,0,"Trousers, overalls, shorts",3187,1,Yes,Yes,No,Yes,Yes,Not VIP,2018-01-15 14:30:02.263000+00:00,385580,web,3285,1,2,,2,2,29,83,3190,T2,T2,4,260533
7f39b0852b7906aa6872a7d5c1aeb403,9,Clothing,4,4,1,0,Skirts,70946,1,Yes,Yes,No,Yes,Yes,VIP,2018-02-11 10:31:42.650000+00:00,280161,web,79517,1,3,,1,3,42,1214,70963,T2,T2,3,2616
5ca20aa99abfa2ea9240ce34ddc77da1,28,Clothing,41,41,17,21.2546,"Coats: overcoats, raincoat, cape, cloak, ski jackets, windcheaters, wind-jackets and similar articles",57094,1,Yes,Yes,No,No,Yes,VIP,2018-02-16 23:23:45.806000+00:00,400817,web,113221,1,4,,2,2,8,607,57107,T3,T3,3,235776
787f52f0346c9894267b3bd22d876af8,815,Clothing,1,1,2,0,"Trousers, overalls, shorts",54323,1,No,Yes,No,No,No,Not VIP,2018-01-09 16:06:34.240000+00:00,70952,app,60329,1,1,,2,2,540,2,54335,T2,T3,4,27398
0b57f7cc3418a02c0246b878ebd3f522,166,Clothing,4,4,23,0,Items of leather clothing & accessories,153170,1,No,No,No,Yes,No,Not VIP,2018-01-13 01:08:26.570000+00:00,395852,web,180261,924,3,,2,2,43,176,153203,,,3,265605
17d709e57abbf27fd78817f3eec5147d,201,Clothing,14,14,23,0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",156443,1,No,Yes,No,Yes,Yes,Not VIP,2018-01-26 23:04:12.520000+00:00,195120,web,78439,1,3,,2,2,42,316,156476,T4,,3,145778
fb2d51fc4aeb4a78cd7b1d3708f54a5e,104,Accessories,1,1,1,5.0083,"Shawls, scarves, mufflers, mantillas, veils and similar articles",151194,1,No,Yes,No,No,Yes,Not VIP,2018-01-15 04:05:30.736000+00:00,384070,web,177843,1,1,,2,2,1,124,151227,T3,T3,4,935
490c213c2751dd707e5cb12578055f69,1177,Clothing,5,5,36,0,"Blouses, shirts and shirt-blouses",150117,1,No,Yes,No,Yes,No,Not VIP,2018-01-23 14:04:51.836000+00:00,174449,web,176544,1,3,,2,2,33,700,150150,T2,T2,4,43421
4df2bf369a5dbbbdf6e8b79c78d60325,69,Bags,1,1,20,12.6688,,87452,1,No,No,No,No,No,Not VIP,2018-02-06 18:57:36.343000+00:00,255488,web,99047,1,1,,2,2,17,36,87474,T3,T4,3,183810
7f52017fd15ff613411bdb986eb821ff,101,Clothing,3,3,31,0,Shirts,105564,1,Yes,Yes,No,No,Yes,Not VIP,2018-02-06 03:01:10.296000+00:00,251297,,121121,1,2,,2,2,2,249,105586,T3,T3,1,161043
a3b128c92930f7df933484b475bf7beb,337,Shoes,39,39,1,7.6715,Other footwear,4634,1,No,No,No,Yes,No,Not VIP,2018-01-14 17:01:44.466000+00:00,388169,web,4809,1,4,,2,2,25,456,4638,,,3,261849
d738707852b3a68a2262cb26909b5e68,6,Clothing,1,1,1,5.0083,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",50451,1,No,Yes,No,No,No,Not VIP,2018-01-09 05:12:27.950000+00:00,63722,app,55868,1,1,,2,2,2,38,50463,T3,T3,3,53822
e17a5a399de92e1d01a56c50afb2a68e,132,Clothing,20,20,20,0,N/D,7032,1,Yes,Yes,No,No,Yes,VIP,2018-01-02 09:37:34.920000+00:00,5573,,7362,1,3,,1,3,2,227,7036,VIP,VIP,3,5283
6bc2c35538b3d146d4bdefb975dde521,87,Clothing,4,4,1,0,"Trousers, overalls, shorts",19359,1,No,Yes,No,Yes,Yes,Not VIP,2018-01-20 02:52:25.086000+00:00,155100,web,20732,1,3,,2,2,55,231,19365,T4,T4,4,119296
84ce757d926e497b10dcd32b59f11173,346,Activewear,5,5,23,0," T-shirts, singlets and other vests",95123,1,Yes,Yes,No,Yes,Yes,VIP,2018-01-24 05:53:43.900000+00:00,178513,web,108268,1,3,,2,2,174,1212,95146,VIP,VIP,2,131567
690fe56763d8d30550fb393f9abd1570,25,Clothing,7,7,23,0,Items of leather clothing & accessories,5741,0,No,No,No,Yes,No,Not VIP,2018-01-25 01:38:07.843000+00:00,183885,web,5977,390,1,,2,2,14,87,5745,T4,,5,138526
944d6e9c81e06bc9f5448ad4f4b5e761,793,Girls Clothing,19,19,19,0,"Blouses, shirts and shirt-blouses",85210,1,Yes,Yes,No,Yes,No,VIP New,2018-01-29 18:42:44.740000+00:00,392936,app,98830,1,4,,2,2,39,414,85232,VIP,VIP,6,4403
148c2ad42607c372038edd48cad30120,41,Shoes,12,12,24,0,Other footwear with outer soles of leather,18612,1,No,Yes,No,Yes,No,Not VIP,2018-01-04 10:57:25.743000+00:00,18217,web,19911,1,4,,2,2,28,17,18618,T4,,3,16412
e215d08545aff3e821d9c5cba78a47f6,75,Clothing,16,16,3,17.0858,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",10906,1,No,Yes,No,Yes,No,Not VIP,2018-01-23 07:17:06.700000+00:00,172814,,68167,1,4,,2,2,2,592,10912,T2,T3,3,127467
6159263398016e6c80d8c6370451845b,19,Clothing,3,3,34,0,"Trousers, overalls, shorts",12802,1,Yes,Yes,No,Yes,Yes,Not VIP,2018-01-05 01:20:35.526000+00:00,388900,web,13545,1,2,,2,2,16,57,12809,T2,T2,3,262216
e07bd28857d62b43d0e4b2598a366cce,72,Clothing,27,27,1,0,"Trousers, overalls, shorts",74926,1,Yes,Yes,No,No,No,Not VIP,2018-01-07 13:45:07.836000+00:00,38389,web,181288,1,3,,1,3,18,188,74944,T4,T4,3,33676
c404a5adbf90e09631678b13b05d9d7a,28,Clothing,19,19,3,0,"Coats: overcoats, raincoat, cape, cloak, ski jackets, windcheaters, wind-jackets and similar articles",6006,1,Yes,Yes,Yes,No,Yes,Not VIP,2018-01-02 04:33:53.270000+00:00,4732,app,6261,1,4,,2,2,90,3,6010,VIP,VIP,6,4511
e25d82565a0dec119bd40a95dbed976c,22,Shoes,1,1,1,5.0083,Other footwear with outer soles of leather,113645,1,Yes,Yes,No,No,Yes,Not VIP,2018-02-03 23:01:49.110000+00:00,239624,web,131074,1,1,,2,2,5,48,113671,T4,T4,3,173997
acfdbd1ee349083612456d0ab624cac0,494,Clothing,1,1,14,64.5763,"Trousers, overalls, shorts",24764,1,Yes,Yes,No,No,Yes,VIP,2018-01-06 11:42:48.720000+00:00,383493,app,62923,1,1,,2,2,633,329,24772,VIP,VIP,6,16878
5d933b30512bef2f9752bce0a6a86df8,28,Clothing,9,9,39,0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",79520,1,No,Yes,No,No,Yes,VIP,2018-01-13 00:24:38.376000+00:00,381506,web,117570,924,3,,2,9,3,589,79539,,,3,225950
0ed27b9d7f347cbb2039bf6fa746399b,105,Bags,4,4,108,12.6688,"Handbags, whether or not with shoulder strap, including those without handle",116869,1,Yes,Yes,No,No,No,Not VIP,2018-01-31 07:38:52.376000+00:00,389611,web,148736,1,3,,2,2,17,1053,116898,T4,T4,3,31998
fd0144c806c1ec8ad1c893b0c35a63bf,39,Clothing,5,5,51,0,"Trousers, overalls, shorts",38283,1,Yes,Yes,No,Yes,Yes,VIP,2018-01-11 12:39:53.660000+00:00,377732,,42031,921,3,,2,2,114,1078,38293,T2,T2,3,77817
39bc940eb1f4e447a6aaf9f02ff44dda,4,Shoes,12,12,2,31.0431,Footwear with outer soles of rubber or plastics,14386,1,Yes,Yes,No,No,No,Not VIP,2018-02-09 19:04:09.643000+00:00,272885,,15289,1911,4,,2,2,437,119,14393,T4,,3,194450
c2fb9badf19c5c0e0676bd7007620c42,9,Clothing,4,4,1,0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",1349,1,No,No,No,Yes,Yes,Not VIP,2018-01-11 01:33:27.490000+00:00,88982,web,1379,924,3,,2,2,21,781,1351,T4,,3,73014
c65ca054f96c2df0e741dc79bb2642ad,329,Clothing,14,14,2,0,Jackets and blazers,144745,1,No,No,No,No,Yes,Not VIP,2018-01-15 12:51:16.160000+00:00,398823,web,179039,1,3,,1,3,35,8,144777,,,3,267025
f4399beaa93d4b985232e187f0bba97e,626,Girls Clothing,38,38,2,0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",73048,1,No,Yes,No,Yes,No,Not VIP,2018-01-13 00:40:42.220000+00:00,113677,,81952,921,3,,5,3,49,67,73066,T2,T3,4,90535
2f274af657ca3d4d79033ebea0b5e5f0,25,Clothing,17,17,1,24.3652,"Trousers, overalls, shorts",114326,1,Yes,Yes,No,Yes,Yes,Not VIP,2018-02-03 02:33:41.400000+00:00,395696,,131885,1,4,,2,2,19,145,114352,,,3,219933
1973674c0c82951a5067541bd72d0dfb,398,Clothing,16,16,1,17.0858,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",16290,1,Yes,Yes,No,No,No,Not VIP,2018-02-07 16:32:22.660000+00:00,371791,,32948,1,4,,2,2,43,471,16297,T3,T3,3,86427
209d88a7e29ffc30fd106cd95d2d859f,69,Shoes,11,11,1,0,Footwear with outer soles of rubber or plastics,27267,1,No,No,No,Yes,Yes,Not VIP,2018-01-20 08:37:55.986000+00:00,156086,web,70548,1,3,,2,9,78,161,27275,T4,,3,119919
ea8646299697adedb0268da57bcbff97,233,Clothing,9,9,35,0,N/D,101477,1,Yes,Yes,No,Yes,Yes,Not VIP,2018-01-11 12:25:03.943000+00:00,376387,web,116067,924,3,,1,3,182,116,101499,T4,T4,3,255912
1ccf2c0f644a95feff545cf743c18f81,81,Clothing,2,2,1,42.2351,"Trousers, overalls, shorts",71944,1,No,No,No,No,Yes,Not VIP,2018-02-17 02:21:44.783000+00:00,396831,web,80661,1,1,,2,2,63,17,71962,T4,T4,3,193774
3b89eb40eae0bdbbe5f2f3ed5ddcf5fd,312,Teen Girl Clothing,19,19,1,0,N/D,139764,1,Yes,Yes,No,No,Yes,Not VIP,2018-02-14 12:31:11.886000+00:00,385290,web,163595,1,4,,2,2,10,190,139795,T4,T4,3,14875
823d8ca5f2e8c30431cbc155ce628998,53,Clothing,1,1,1,0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",44838,1,Yes,Yes,No,Yes,Yes,Not VIP,2018-01-27 02:34:20.240000+00:00,195773,app,154009,1,1,,2,2,43,125,44851,T3,T3,3,146200
aa537af34e945ca8c9542e679a42fa2b,153,Shoes,25,25,1,0,Other footwear with outer soles of leather,1245,1,No,Yes,Yes,Yes,Yes,Not VIP,2018-01-29 17:14:53.576000+00:00,379749,web,1274,1,3,,2,2,72,15,1247,T1,T1,3,93689
534b41e570b3614f91c4422c2fb504c6,510,Clothing,4,4,20,0,,81401,1,Yes,Yes,No,No,No,VIP New,2018-01-08 14:56:43.603000+00:00,374083,,91888,1,3,,2,2,46,319,81421,VIP,VIP,6,6843
3d39aef0c3318fa5570d19ce5d3cd24b,62,Shoes,20,20,11,0,N/D,43960,1,No,No,No,Yes,No,Not VIP,2018-01-09 14:19:00.046000+00:00,69407,web,34373,924,3,,1,3,45,78,43972,T4,,3,58074
fd384c3c6933978fd4e9cbfeda4bbb49,631,Clothing,2,2,2,42.2351,Dresses,81191,1,Yes,Yes,No,Yes,No,Not VIP,2018-01-16 15:38:27.723000+00:00,134225,app,91618,1,1,,2,2,69,27,81210,T3,T4,4,105091
b39f8b1e5dd2c62c2383dd8222a266a7,9,Clothing,25,25,1,0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",7166,1,Yes,Yes,No,Yes,Yes,VIP New,2018-01-08 08:55:30.990000+00:00,46089,app,7502,921,3,,2,2,47,95,7170,VIP,VIP,3,39938
11bffc9842a59c69ff6e15a62380c4ab,52,Shoes,14,14,2,0,Other footwear,13792,1,No,No,No,No,No,Not VIP,2018-01-28 17:50:41.560000+00:00,204349,web,16880,1,3,,1,3,12,106,13799,T4,,4,151814
07868a521b500921b2b175e0cb93b163,87,Clothing,19,19,1,0,"Trousers, overalls, shorts",18234,1,Yes,Yes,No,Yes,Yes,VIP New,2018-01-08 17:15:06.230000+00:00,56831,web,19483,921,4,,3,2,55,308,18241,T2,T2,4,29008
93e9e24e0d0c4c7535d75e6f2b442233,239,Shoes,7,7,44,0,N/D,99950,0,No,No,No,No,No,Not VIP,2018-01-30 22:54:21.783000+00:00,217355,web,114201,1,1,,3,4,128,261,99973,T4,,4,160223
18b296f6facfdaf61df6e71fdc84a759,333,Clothing,19,19,20,0,N/D,152349,1,Yes,Yes,No,No,Yes,VIP New,2018-02-03 10:38:05.080000+00:00,236674,app,132675,249,4,,2,2,109,85,152382,VIP,VIP,6,9838
bde798e328b8becda52aa46ed8b98d5a,33,Shoes,1,1,1,0,Footwear with outer soles of rubber or plastics,4208,1,Yes,No,No,No,Yes,Not VIP,2018-01-15 20:30:30.763000+00:00,385225,web,4355,1,1,,2,2,158,341,4212,T4,,3,260332
98b9b1c82f99a4dbd10268497a56f4fd,69,Shoes,16,16,1,34.1055,N/D,10167,1,No,Yes,No,Yes,No,Not VIP,2018-01-08 07:11:37.096000+00:00,371771,,28794,921,4,,2,2,23,349,10173,T3,T3,3,22512
36813d80b3ffce5b007ab568b23866cf,87,Shoes,19,19,1,0,Other footwear,9260,1,No,No,No,Yes,Yes,Not VIP,2018-01-13 01:41:47.720000+00:00,114081,web,9762,924,4,,2,2,25,252,9266,T3,T4,3,90816
70cb199d980e2ec686687b2cb48b770a,11,Clothing,4,4,13,0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",70244,1,No,Yes,No,Yes,Yes,Not VIP,2018-01-09 02:11:17.716000+00:00,377871,app,78724,921,3,,2,2,19,128,70261,T4,T4,3,256627
b1f7b8a276116466853b4aae96e3ee6d,1054,Baby Girl Shoes,4,4,2,0,Footwear with outer soles of rubber or plastics,16698,1,Yes,Yes,No,No,No,Not VIP,2018-01-15 02:54:20.723000+00:00,126081,,17810,1,3,,5,2,513,65,16705,T3,T4,3,99452
fa29c6fb6fdba93902c95a91e68e38c3,33,Clothing,4,4,1,0,"Pantyhose, tights",469,1,No,No,No,Yes,No,Not VIP,2018-02-11 20:37:49.483000+00:00,282400,web,474,1,3,,2,2,17,1214,471,T4,,3,200421
6b559b3f676bcedd0d5c1e344c0c164c,383,Bags,19,19,27,0,"Trunks, suitcases, vanity cases, executive-cases, briefcases, school satchels and similar",19520,1,No,No,No,No,No,Not VIP,2018-01-15 16:22:53.153000+00:00,128858,web,20915,1,4,,2,2,17,35,19526,T4,,3,101367
5144836584ae6e995be9b176ae4542b2,19,Clothing,19,19,34,0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",13527,1,No,No,No,Yes,Yes,Not VIP,2018-01-31 06:06:59.363000+00:00,218660,web,14345,1,4,,2,2,9,236,13534,T3,T3,4,161023
b6c8aea7c28ab06c8d32074e62f40fd5,9,Shoes,4,4,8,0,Footwear with outer soles of rubber or plastics,9867,1,No,Yes,No,No,No,Not VIP,2018-01-08 18:26:31.030000+00:00,57815,app,10524,1,3,,3,2,62,83,9873,,,1,49255
1f2e5ddf6b1ad11157245af1a7018dc8,203,Shoes,24,24,26,21,Other footwear,793,1,No,No,No,Yes,No,Not VIP,2018-02-11 18:38:55.200000+00:00,392689,web,803,1,3,,2,2,307,226,795,,,3,264075
317c1e0e89220eb5118ce326fa9d993e,768,Accessories,7,7,8,0,Sunglasses,103466,0,No,No,No,No,No,Not VIP,2018-01-05 21:37:53.653000+00:00,403601,web,148294,1,1,,3,4,17,486,103487,,,4,269217
4fbeead8edce0716986385251e008102,2177,Clothing,1,1,12,5.0083,Swimwear,150193,1,Yes,Yes,No,No,Yes,VIP New,2018-02-10 17:23:07.546000+00:00,396593,web,176634,1,1,,2,2,18,470,150226,VIP,VIP,6,71421
37c870213d4848cdd7b1704984e775be,489,Clothing,4,4,9,0,"Coats: overcoats, raincoat, cape, cloak, ski jackets, windcheaters, wind-jackets and similar articles",6992,1,No,Yes,No,Yes,Yes,Not VIP,2018-01-19 20:29:42.703000+00:00,153812,web,7314,1,3,,1,3,9,359,6996,VIP,T1,4,118423
06272ac116657d42f35bc81a1e28799a,83,Bags,3,3,26,0,"Handbags, whether or not with shoulder strap, including those without handle",1343,1,Yes,Yes,No,Yes,No,Not VIP,2018-01-05 01:25:35.390000+00:00,22631,web,1373,1,2,,2,2,17,11,1345,T4,,4,20278
5d70d4c4ec06618cef346576c545ba70,132,Shoes,4,4,1,0,Other footwear with outer soles of leather,12650,1,Yes,Yes,No,Yes,No,Not VIP,2018-01-14 19:38:34.436000+00:00,124727,web,13385,1,3,,4,3,5,83,12657,T4,T4,3,98415
15645f0128ff02920c374b4ba42f6df2,63,Clothing,1,1,2,5.0083,Dresses,152633,1,No,No,No,Yes,No,Not VIP,2018-01-12 01:21:31.080000+00:00,389598,web,179599,924,1,,2,2,46,511,152666,,,4,262568
ee27871099aace708478322924cc08c2,79,Shoes,16,16,2,34.1055,Other footwear,131692,1,Yes,Yes,No,No,No,Not VIP,2018-02-17 09:08:57.326000+00:00,397610,web,153621,1,4,,2,2,920,106,131722,T4,T4,3,266459
2289db447c86d075ac31700cf81cd614,20,Clothing,15,15,4,0," T-shirts, singlets and other vests",5429,1,No,Yes,Yes,Yes,Yes,Not VIP,2018-01-12 09:44:46.480000+00:00,103970,web,5652,924,4,,4,2,8,85,5433,VIP,VIP,6,38152
981002c2cef2bcb414a39aba37cc1b8e,548,Shoes,9,9,1,37.3531,Other footwear with outer soles of leather,16317,1,Yes,Yes,No,Yes,Yes,Not VIP,2018-01-10 09:36:33.350000+00:00,79636,web,52667,924,3,,2,2,37,529,16324,T4,,3,65888
9b79cb12d6274cd347bf62d8831cda75,1237,Clothing,27,27,2,0,Dresses,46163,1,Yes,Yes,No,Yes,Yes,VIP,2018-01-08 17:13:34.216000+00:00,56803,,51018,921,3,,2,2,264,94,46176,T1,T1,4,38683
812dee4e4e338ac70b2dab6f79b3c844,113,Accessories,5,5,1,0,Articles of a kind normally carried in the pocket or in the handbag,43210,1,Yes,Yes,No,Yes,No,Not VIP,2018-01-21 19:09:19.483000+00:00,398456,app,47660,1,3,,2,2,6,1201,43221,T4,T4,3,266857
c51696d18da68da7de0341e53bb3e181,831,Bags,41,41,12,14.7579,"Handbags, whether or not with shoulder strap, including those without handle",15018,1,Yes,Yes,No,Yes,No,Not VIP,2018-01-09 07:27:32.680000+00:00,405175,web,31116,924,4,,2,2,17,691,15025,T4,T4,3,184552
b911974d27fc8472f1935d845d265b34,33,Clothing,43,43,4,0," T-shirts, singlets and other vests",2345,1,Yes,Yes,No,No,Yes,Not VIP,2018-01-30 07:50:41.610000+00:00,393759,web,2411,1,4,,2,2,2,971,2348,T4,T4,4,157020
b6b0b0223b1172415dc8427a727143df,462,Boys Clothing,48,48,12,0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",58888,1,Yes,No,No,Yes,No,Not VIP,2018-01-08 09:42:20.300000+00:00,47395,,104152,921,4,,2,2,65,85,58902,T4,,4,41022
cd978e15d3ea97161076a5d05de3b003,53,Clothing,5,5,1,0,"Trousers, overalls, shorts",64668,1,Yes,Yes,No,Yes,No,Not VIP,2018-02-01 12:18:48.613000+00:00,226019,app,97968,1,3,,2,2,43,136,64685,T2,T2,3,25330
54e8912427a8d007ece906c577fdca60,72,Clothing,9,9,1,0,Dresses,98035,1,No,Yes,No,Yes,Yes,Not VIP,2018-01-01 19:36:06.756000+00:00,382685,web,111844,1,3,,1,3,18,75,98058,,,3,259099
7de8846c743acfcf20b84b2d2762ab56,766,Clothing,12,12,1,0,"Trousers, overalls, shorts",121663,1,No,Yes,No,No,No,Not VIP,2018-02-09 04:15:02.790000+00:00,268968,app,141113,1,4,,4,2,14,341,121692,T4,,3,192054
b634a18d05447cdccf5f9012450904f2,53,Clothing,1,1,1,5.0083,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",21725,1,Yes,Yes,No,Yes,Yes,VIP,2018-01-04 04:50:39.186000+00:00,16857,web,23354,1,1,,2,2,19,772,21733,T2,T3,3,15244
69e4d59569eb739f78255e12448ac8ad,181,Girls Clothing,40,40,12,5.8485,"T-shirts, singlets and other vests",80994,1,Yes,Yes,Yes,No,No,Not VIP,2018-02-03 12:44:45.850000+00:00,237146,app,91376,1,4,,2,2,49,311,81013,VIP,VIP,3,9943
beddf554eb637cbe8c079b879c79c29b,2074,Clothing,25,25,26,0,"Coats: overcoats, raincoat, cape, cloak, ski jackets, windcheaters, wind-jackets and similar articles",155005,1,No,No,No,No,Yes,VIP New,2018-01-02 17:40:52.953000+00:00,7966,web,182475,1,3,,2,2,21,15,155038,VIP,VIP,3,7363
01cfde4b094386c22fd082cc79728721,33,Clothing,7,7,4,0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",116061,0,Yes,Yes,Yes,No,Yes,Not VIP,2018-02-10 01:31:37.426000+00:00,274264,app,138017,5263,1,,3,2,52,15,116090,T3,T3,4,86223
efd91a8a13557c07b471a6d2a19f8fd2,97,Clothing,19,19,1,0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",70755,1,Yes,Yes,No,Yes,No,VIP New,2018-01-31 06:07:18.123000+00:00,218662,app,79292,1,4,,2,2,14,7,70772,VIP,VIP,6,4403
25353153ef0924f6bf8ea56e7fed06fa,84,Clothing,9,9,20,0,,6039,1,Yes,No,No,Yes,No,Not VIP,2018-02-04 18:53:04.316000+00:00,243848,web,6295,1,3,,3,2,63,253,6043,,,1,176642
